2.464;0
2.728;1
2.836;2
3.107;3
3.317;4
3.371;5
3.504;6
3.519;7
3.558;8
3.662;9
3.684;10
3.73;11
3.837;12
3.883;13
3.887;14
3.92;15
3.972;16
4.008;17
4.013;18
4.024;19
4.043;20
4.051;21
4.094;22
4.13;23
4.235;24
4.446;25
4.463;26
4.467;27
4.48;28
4.496;29
4.514;30
4.565;31
4.585;32
4.621;33
4.685;34
4.686;35
4.921;36
4.971;37
4.977;38
5.076;39
5.111;40
5.403;41
5.405;42
5.426;43
5.489;44
5.642;45
5.653;46
5.676;47
5.815;48
5.84;49
6.07;50
6.079;51
6.22;52
6.236;53
6.266;54
6.27;55
6.458;56
6.578;57
6.592;58
6.596;59
6.656;60
6.899;61
6.911;62
6.92;63
6.969;64
6.981;65
7.011;66
7.065;67
7.232;68
7.284;69
7.353;70
7.446;71
7.487;72
7.518;73
7.682;74
7.932;75
7.997;76
8.013;77
8.04;78
8.046;79
8.117;80
8.158;81
8.17;82
8.188;83
8.252;84
8.328;85
8.467;86
8.511;87
8.672;88
8.679;89
8.705;90
8.767;91
8.803;92
8.817;93
8.926;94
8.942;95
9.044;96
9.184;97
9.276;98
9.325;99
9.381;100
9.39;101
9.537;102
9.607;103
9.694;104
10.145;105
10.29;106
10.366;107
10.557;108
11.0;109
11.062;110
11.081;111
11.473;112
11.588;113
11.65;114
11.713;115
11.867;116
11.898;117
12.093;118
12.27;119
12.327;120
12.689;121
12.875;122
12.967;123
13.011;124
13.142;125
13.423;126
14.107;127
14.117;128
14.14;129
14.386;130
14.47;131
14.766;132
14.793;133
14.809;134
15.608;135
15.64;136
15.691;137
15.785;138
15.792;139
15.886;140
16.008;141
16.145;142
16.302;143
16.602;144
16.652;145
16.752;146
16.873;147
17.562;148
17.588;149
17.831;150
17.85;151
18.107;152
18.207;153
18.448;154
18.48;155
18.485;156
18.866;157
19.081;158
19.157;159
19.409;160
19.565;161
19.65;162
19.713;163
19.721;164
20.17;165
20.185;166
20.194;167
20.339;168
20.487;169
20.496;170
20.54;171
20.778;172
21.024;173
21.204;174
21.475;175
21.767;176
21.928;177
21.944;178
22.03;179
22.046;180
22.165;181
22.345;182
22.414;183
22.415;184
22.539;185
22.663;186
22.765;187
22.8;188
22.854;189
22.959;190
23.265;191
23.522;192
23.621;193
23.756;194
23.914;195
23.954;196
24.019;197
24.034;198
24.115;199
24.184;200
24.519;201
24.675;202
24.732;203
25.194;204
25.393;205
25.444;206
25.493;207
25.596;208
25.63;209
25.665;210
25.673;211
25.801;212
26.07;213
26.122;214
26.27;215
26.688;216
26.787;217
26.796;218
26.974;219
26.974;220
26.985;221
26.986;222
27.102;223
27.153;224
27.22;225
27.273;226
27.572;227
27.606;228
28.046;229
28.148;230
28.163;231
28.308;232
28.418;233
28.703;234
29.117;235
29.173;236
29.233;237
29.615;238
29.775;239
29.808;240
29.98;241
30.032;242
30.035;243
30.067;244
30.22;245
30.297;246
30.411;247
30.475;248
30.487;249
30.552;250
30.572;251
30.764;252
30.913;253
31.428;254
31.482;255
31.588;256
31.795;257
32.04;258
32.24;259
32.731;260
32.833;261
32.877;262
32.99;263
33.257;264
33.285;265
33.88;266
33.922;267
33.934;268
