2.856;0
3.118;1
3.299;2
3.534;3
3.981;4
4.469;5
4.979;6
5.169;7
5.351;8
5.559;9
5.681;10
6.198;11
6.406;12
6.583;13
6.897;14
7.785;15
8.522;16
8.849;17
9.333;18
10.385;19
10.5;20
10.822;21
10.843;22
11.503;23
11.735;24
12.129;25
12.454;26
12.583;27
13.007;28
13.35;29
15.822;30
17.056;31
17.06;32
18.053;33
18.209;34
18.877;35
18.92;36
19.455;37
19.596;38
19.97;39
20.334;40
20.403;41
21.219;42
21.418;43
21.853;44
22.246;45
23.384;46
23.675;47
23.718;48
24.112;49
25.432;50
25.633;51
25.695;52
26.495;53
26.659;54
27.767;55
28.932;56
29.979;57
31.626;58
33.2;59
33.308;60
33.971;61
34.792;62
34.933;63
35.659;64
39.347;65
40.127;66
40.884;67
41.472;68
42.126;69
42.415;70
43.587;71
43.802;72
44.41;73
45.369;74
45.442;75
49.311;76
52.345;77
53.867;78
54.609;79
55.516;80
57.436;81
57.598;82
58.523;83
59.39;84
59.792;85
60.63;86
61.349;87
62.136;88
62.645;89
63.314;90
63.39;91
63.536;92
63.986;93
64.057;94
64.528;95
65.093;96
65.416;97
68.223;98
68.415;99
69.061;100
69.324;101
70.046;102
71.113;103
71.275;104
71.531;105
73.436;106
75.864;107
76.47;108
79.448;109
82.333;110
82.887;111
83.731;112
84.005;113
84.055;114
84.444;115
84.594;116
85.192;117
85.245;118
86.175;119
86.457;120
88.822;121
89.454;122
89.844;123
90.735;124
90.785;125
91.225;126
96.795;127
97.773;128
98.37;129
100.433;130
100.511;131
104.818;132
105.902;133
105.946;134
108.411;135
108.678;136
108.867;137
110.256;138
113.358;139
114.314;140
117.877;141
118.468;142
122.318;143
131.784;144
134.322;145
134.432;146
134.867;147
135.071;148
135.428;149
140.641;150
142.106;151
142.439;152
153.849;153
155.562;154
163.285;155
163.506;156
164.346;157
176.765;158
178.743;159
181.934;160
183.119;161
191.968;162
195.35;163
197.188;164
198.621;165
198.687;166
201.731;167
205.726;168
213.704;169
217.444;170
219.326;171
220.246;172
221.001;173
222.43;174
239.461;175
244.738;176
250.156;177
258.541;178
281.859;179
292.713;180
294.184;181
300.684;182
306.278;183
311.227;184
311.738;185
328.654;186
334.244;187
339.031;188
339.876;189
342.868;190
344.684;191
346.38;192
361.549;193
361.926;194
365.592;195
370.201;196
372.039;197
374.303;198
375.939;199
378.768;200
388.496;201
395.483;202
399.346;203
403.822;204
407.096;205
409.749;206
413.031;207
418.089;208
419.544;209
425.231;210
426.485;211
429.169;212
434.051;213
457.659;214
462.891;215
484.159;216
487.778;217
492.84;218
508.853;219
515.737;220
531.956;221
533.851;222
541.919;223
544.241;224
544.762;225
548.515;226
556.495;227
558.458;228
565.891;229
596.035;230
599.435;231
