0.03;0
0.05;1
0.08;2
0.1;3
0.1;4
0.1;5
0.11;6
0.12;7
0.15;8
0.18;9
0.18;10
0.19;11
0.23;12
0.24;13
0.25;14
0.26;15
0.27;16
0.27;17
0.28;18
0.28;19
0.28;20
0.29;21
0.3;22
0.31;23
0.32;24
0.33;25
0.33;26
0.33;27
0.34;28
0.37;29
0.4;30
0.4;31
0.43;32
0.45;33
0.47;34
0.47;35
0.5;36
0.51;37
0.52;38
0.53;39
0.53;40
0.53;41
0.55;42
0.55;43
0.57;44
0.58;45
0.63;46
0.63;47
0.65;48
0.66;49
0.67;50
0.67;51
0.68;52
0.7;53
0.72;54
0.73;55
0.74;56
0.74;57
0.75;58
0.78;59
0.8;60
0.87;61
0.87;62
0.88;63
0.88;64
0.9;65
0.91;66
0.94;67
0.97;68
1.02;69
1.04;70
1.05;71
1.1;72
1.14;73
1.19;74
1.2;75
1.25;76
1.29;77
1.3;78
1.31;79
1.32;80
1.32;81
1.32;82
1.35;83
1.36;84
1.38;85
1.38;86
1.39;87
1.42;88
1.43;89
1.47;90
1.51;91
1.59;92
1.6;93
1.87;94
2.05;95
2.11;96
2.14;97
2.18;98
2.21;99
2.24;100
2.3;101
2.35;102
2.36;103
2.43;104
2.49;105
2.53;106
2.56;107
2.61;108
2.68;109
2.71;110
2.75;111
2.78;112
2.84;113
2.86;114
2.94;115
3.13;116
3.15;117
3.21;118
3.26;119
3.28;120
3.3;121
3.47;122
3.59;123
3.61;124
3.83;125
3.85;126
3.88;127
3.88;128
4.05;129
4.06;130
4.17;131
4.25;132
4.27;133
4.29;134
4.45;135
4.47;136
4.55;137
4.62;138
4.64;139
4.64;140
4.67;141
4.75;142
4.81;143
4.83;144
4.92;145
5.02;146
5.03;147
5.03;148
5.2;149
5.23;150
5.43;151
5.51;152
5.53;153
5.54;154
5.6;155
5.77;156
5.86;157
5.94;158
5.95;159
5.95;160
5.95;161
5.99;162
6.11;163
6.3;164
6.31;165
6.58;166
6.59;167
6.64;168
6.73;169
6.85;170
6.93;171
6.95;172
6.97;173
7.3;174
7.34;175
7.36;176
7.54;177
7.8;178
7.86;179
7.96;180
8.06;181
8.09;182
8.23;183
8.26;184
8.35;185
8.53;186
8.66;187
8.79;188
8.8;189
8.98;190
9.13;191
9.15;192
9.31;193
9.51;194
9.53;195
9.64;196
9.76;197
9.79;198
9.97;199
10.01;200
10.23;201
10.34;202
10.34;203
10.59;204
10.6;205
10.64;206
10.68;207
10.86;208
11.34;209
11.36;210
11.54;211
11.54;212
11.73;213
11.82;214
11.86;215
12.32;216
12.43;217
12.52;218
12.65;219
13.06;220
13.31;221
13.36;222
13.62;223
13.63;224
13.72;225
13.87;226
13.92;227
14.0;228
14.14;229
14.17;230
14.25;231
14.25;232
14.5;233
14.57;234
14.63;235
14.76;236
15.01;237
15.43;238
15.71;239
15.9;240
16.47;241
16.51;242
16.54;243
16.81;244
16.89;245
17.47;246
18.21;247
18.36;248
18.61;249
19.07;250
19.13;251
19.16;252
19.95;253
20.35;254
20.48;255
20.83;256
20.84;257
20.93;258
21.07;259
21.61;260
22.15;261
22.21;262
22.77;263
23.55;264
23.81;265
24.03;266
24.08;267
24.31;268
24.62;269
25.77;270
26.62;271
26.94;272
26.96;273
27.29;274
27.64;275
29.96;276
31.53;277
32.41;278
33.14;279
33.33;280
33.44;281
33.55;282
33.62;283
34.33;284
34.45;285
34.8;286
37.16;287
37.7;288
38.38;289
38.69;290
38.78;291
39.13;292
41.3;293
41.74;294
45.4;295
46.55;296
47.83;297
48.15;298
48.95;299
49.92;300
52.27;301
53.74;302
55.09;303
56.54;304
57.31;305
58.99;306
59.6;307
61.48;308
62.43;309
64.87;310
68.02;311
68.4;312
69.62;313
71.98;314
72.95;315
76.33;316
79.91;317
80.58;318
82.28;319
84.58;320
88.12;321
90.3;322
95.34;323
97.35;324
99.92;325
100.72;326
104.8;327
104.94;328
105.12;329
108.32;330
109.68;331
111.93;332
115.23;333
120.05;334
125.02;335
126.94;336
127.39;337
130.0;338
130.17;339
134.73;340
134.93;341
135.96;342
137.52;343
138.54;344
139.66;345
139.91;346
143.59;347
146.49;348
151.52;349
152.95;350
158.72;351
161.53;352
161.63;353
162.67;354
167.75;355
172.88;356
182.31;357
184.82;358
188.23;359
192.91;360
194.36;361
203.69;362
204.99;363
206.5;364
206.63;365
213.57;366
214.89;367
217.74;368
224.52;369
226.74;370
229.21;371
229.68;372
245.42;373
251.81;374
254.8;375
255.4;376
257.96;377
290.78;378
300.58;379
305.53;380
306.06;381
312.42;382
318.44;383
319.28;384
321.7;385
361.91;386
363.18;387
372.72;388
374.38;389
412.2;390
448.23;391
473.29;392
487.75;393
508.98;394
533.97;395
541.01;396
551.47;397
561.95;398
