0.03;0
0.05;1
0.08;2
0.1;3
0.1;4
0.11;5
0.11;6
0.12;7
0.16;8
0.18;9
0.18;10
0.19;11
0.23;12
0.24;13
0.26;14
0.26;15
0.27;16
0.28;17
0.28;18
0.28;19
0.28;20
0.29;21
0.3;22
0.31;23
0.31;24
0.33;25
0.34;26
0.34;27
0.34;28
0.38;29
0.39;30
0.41;31
0.43;32
0.46;33
0.47;34
0.48;35
0.48;36
0.5;37
0.52;38
0.53;39
0.54;40
0.55;41
0.56;42
0.57;43
0.58;44
0.59;45
0.62;46
0.62;47
0.64;48
0.65;49
0.67;50
0.68;51
0.69;52
0.7;53
0.74;54
0.74;55
0.74;56
0.74;57
0.75;58
0.75;59
0.8;60
0.84;61
0.86;62
0.88;63
0.88;64
0.89;65
0.9;66
0.9;67
0.93;68
0.96;69
0.98;70
0.98;71
0.99;72
1.08;73
1.14;74
1.16;75
1.19;76
1.2;77
1.21;78
1.22;79
1.22;80
1.23;81
1.26;82
1.3;83
1.3;84
1.31;85
1.32;86
1.33;87
1.34;88
1.36;89
1.38;90
1.38;91
1.41;92
1.42;93
1.54;94
1.54;95
1.64;96
1.83;97
1.88;98
1.9;99
1.92;100
1.94;101
2.0;102
2.0;103
2.02;104
2.03;105
2.04;106
2.09;107
2.11;108
2.15;109
2.19;110
2.19;111
2.2;112
2.2;113
2.23;114
2.23;115
2.25;116
2.26;117
2.29;118
2.34;119
2.35;120
2.36;121
2.37;122
2.38;123
2.4;124
2.41;125
2.54;126
2.55;127
2.57;128
2.59;129
2.62;130
2.72;131
2.8;132
2.81;133
2.89;134
2.93;135
2.94;136
2.94;137
2.95;138
3.04;139
3.06;140
3.09;141
3.13;142
3.13;143
3.19;144
3.23;145
3.25;146
3.27;147
3.28;148
3.28;149
3.35;150
3.37;151
3.41;152
3.41;153
3.42;154
3.45;155
3.49;156
3.52;157
3.61;158
3.67;159
3.71;160
3.72;161
3.73;162
3.77;163
3.81;164
3.9;165
3.93;166
3.98;167
4.01;168
4.05;169
4.09;170
4.25;171
4.25;172
4.28;173
4.33;174
4.36;175
4.41;176
4.43;177
4.45;178
4.48;179
4.54;180
4.54;181
4.56;182
4.56;183
4.64;184
4.68;185
4.7;186
4.71;187
4.72;188
4.72;189
4.76;190
4.83;191
4.87;192
4.91;193
4.91;194
4.95;195
5.06;196
5.07;197
5.16;198
5.19;199
5.2;200
5.27;201
5.33;202
5.37;203
5.38;204
5.42;205
5.44;206
5.52;207
5.55;208
5.56;209
5.7;210
5.7;211
5.75;212
5.84;213
5.91;214
5.92;215
5.98;216
6.05;217
6.06;218
6.15;219
6.25;220
6.26;221
6.4;222
6.43;223
6.52;224
6.56;225
6.65;226
6.66;227
6.71;228
6.79;229
6.84;230
7.03;231
7.08;232
7.17;233
7.22;234
7.27;235
7.37;236
7.83;237
7.9;238
8.39;239
8.44;240
8.47;241
8.64;242
8.81;243
9.01;244
9.08;245
9.35;246
9.39;247
9.43;248
9.46;249
9.62;250
10.01;251
10.26;252
10.41;253
10.86;254
10.99;255
10.99;256
11.19;257
11.41;258
11.67;259
11.7;260
12.01;261
12.02;262
12.43;263
13.58;264
14.0;265
14.36;266
14.51;267
14.59;268
15.27;269
15.51;270
15.52;271
15.63;272
16.0;273
16.05;274
18.08;275
18.11;276
18.24;277
19.3;278
19.5;279
19.8;280
20.5;281
20.76;282
20.88;283
21.29;284
21.86;285
22.9;286
22.93;287
23.13;288
25.73;289
26.94;290
27.75;291
28.15;292
28.21;293
29.65;294
29.9;295
29.96;296
30.03;297
32.79;298
32.85;299
34.41;300
35.78;301
36.15;302
36.27;303
36.9;304
38.44;305
39.34;306
41.91;307
42.95;308
43.69;309
44.8;310
45.45;311
46.11;312
46.43;313
47.63;314
51.19;315
51.22;316
51.96;317
53.26;318
54.23;319
54.36;320
54.43;321
54.68;322
54.71;323
55.19;324
57.59;325
57.6;326
59.71;327
61.8;328
62.19;329
62.98;330
63.34;331
66.77;332
66.82;333
68.13;334
68.41;335
69.89;336
70.36;337
70.43;338
71.27;339
71.91;340
72.79;341
73.57;342
76.43;343
77.01;344
77.07;345
77.15;346
79.12;347
79.18;348
80.03;349
80.19;350
81.14;351
84.51;352
86.4;353
89.04;354
91.09;355
91.42;356
96.07;357
96.92;358
98.17;359
98.61;360
98.77;361
101.81;362
102.0;363
104.08;364
110.2;365
114.7;366
120.31;367
122.73;368
124.2;369
126.07;370
128.54;371
131.9;372
145.82;373
147.14;374
154.3;375
157.62;376
160.52;377
161.2;378
171.01;379
173.03;380
183.1;381
197.86;382
208.54;383
213.45;384
216.62;385
217.3;386
217.7;387
218.09;388
219.26;389
229.39;390
232.11;391
243.44;392
249.37;393
258.67;394
264.77;395
264.97;396
271.48;397
272.48;398
273.18;399
289.54;400
295.75;401
314.14;402
319.04;403
319.43;404
322.25;405
324.91;406
325.22;407
338.34;408
378.01;409
379.36;410
379.53;411
382.81;412
389.07;413
406.84;414
412.35;415
433.2;416
444.51;417
452.42;418
452.93;419
453.8;420
456.15;421
456.24;422
457.89;423
460.75;424
469.9;425
470.94;426
471.82;427
483.25;428
485.55;429
486.62;430
487.88;431
489.16;432
490.56;433
495.85;434
496.35;435
500.43;436
501.9;437
502.59;438
502.94;439
505.61;440
507.33;441
510.26;442
517.58;443
518.95;444
522.97;445
523.03;446
524.47;447
526.15;448
530.0;449
533.63;450
537.33;451
538.87;452
541.22;453
546.85;454
547.92;455
550.0;456
551.79;457
552.11;458
552.82;459
557.75;460
558.26;461
559.46;462
560.4;463
561.0;464
561.82;465
564.16;466
566.41;467
566.75;468
567.49;469
569.08;470
569.24;471
570.72;472
572.44;473
572.84;474
573.64;475
577.45;476
577.97;477
578.87;478
582.97;479
584.93;480
585.21;481
585.53;482
586.4;483
587.77;484
591.94;485
592.6;486
593.93;487
597.99;488
598.72;489
