0.03;0
0.05;1
0.08;2
0.1;3
0.1;4
0.11;5
0.11;6
0.12;7
0.16;8
0.17;9
0.18;10
0.19;11
0.23;12
0.24;13
0.26;14
0.27;15
0.27;16
0.27;17
0.28;18
0.28;19
0.28;20
0.29;21
0.3;22
0.31;23
0.31;24
0.33;25
0.34;26
0.34;27
0.34;28
0.37;29
0.39;30
0.41;31
0.43;32
0.43;33
0.46;34
0.47;35
0.5;36
0.51;37
0.51;38
0.52;39
0.52;40
0.55;41
0.55;42
0.56;43
0.56;44
0.58;45
0.64;46
0.65;47
0.65;48
0.65;49
0.65;50
0.68;51
0.68;52
0.69;53
0.72;54
0.73;55
0.73;56
0.73;57
0.75;58
0.79;59
0.83;60
0.84;61
0.86;62
0.87;63
0.87;64
0.92;65
0.92;66
0.95;67
0.97;68
1.03;69
1.04;70
1.07;71
1.13;72
1.14;73
1.16;74
1.25;75
1.28;76
1.29;77
1.29;78
1.31;79
1.32;80
1.32;81
1.33;82
1.33;83
1.33;84
1.35;85
1.37;86
1.37;87
1.38;88
1.44;89
1.48;90
1.51;91
1.6;92
1.63;93
2.01;94
2.03;95
2.08;96
2.08;97
2.18;98
2.24;99
2.24;100
2.26;101
2.38;102
2.4;103
2.41;104
2.49;105
2.5;106
2.58;107
2.63;108
2.64;109
2.68;110
2.74;111
2.8;112
2.82;113
3.07;114
3.19;115
3.21;116
3.23;117
3.24;118
3.29;119
3.55;120
3.62;121
3.68;122
3.71;123
3.84;124
3.89;125
4.02;126
4.03;127
4.06;128
4.09;129
4.12;130
4.23;131
4.34;132
4.43;133
4.55;134
4.78;135
4.8;136
4.83;137
4.85;138
4.9;139
5.16;140
5.18;141
5.28;142
5.36;143
5.36;144
5.38;145
5.39;146
5.43;147
5.49;148
5.54;149
5.61;150
5.68;151
5.85;152
5.88;153
5.93;154
6.01;155
6.12;156
6.14;157
6.14;158
6.17;159
6.2;160
6.24;161
6.25;162
6.34;163
6.5;164
6.57;165
6.75;166
7.0;167
7.02;168
7.15;169
7.15;170
7.46;171
7.57;172
7.82;173
7.98;174
8.06;175
8.17;176
8.2;177
8.2;178
8.58;179
9.1;180
9.1;181
9.19;182
9.35;183
9.38;184
9.46;185
9.65;186
9.7;187
9.89;188
9.97;189
10.24;190
10.45;191
11.27;192
11.33;193
11.43;194
11.44;195
11.5;196
11.55;197
11.61;198
11.99;199
12.07;200
12.21;201
12.4;202
12.48;203
12.51;204
12.96;205
13.53;206
13.55;207
13.58;208
13.64;209
13.65;210
13.66;211
14.33;212
14.33;213
14.44;214
14.72;215
14.78;216
15.31;217
15.45;218
15.57;219
15.78;220
15.9;221
16.07;222
16.11;223
16.43;224
16.6;225
16.85;226
17.28;227
17.32;228
17.32;229
17.32;230
17.37;231
17.6;232
17.83;233
17.85;234
18.16;235
18.52;236
18.85;237
18.9;238
19.0;239
19.43;240
20.42;241
20.44;242
21.06;243
21.15;244
22.06;245
22.74;246
23.38;247
23.99;248
24.07;249
24.12;250
24.8;251
24.94;252
25.1;253
25.61;254
25.98;255
26.04;256
26.12;257
27.1;258
27.18;259
27.2;260
27.39;261
27.94;262
28.56;263
28.81;264
28.94;265
28.99;266
29.25;267
29.99;268
30.22;269
31.46;270
31.99;271
32.0;272
33.11;273
33.68;274
33.86;275
34.73;276
34.91;277
34.94;278
36.72;279
37.3;280
37.72;281
38.03;282
38.92;283
39.77;284
40.17;285
41.24;286
42.66;287
42.96;288
43.24;289
44.76;290
44.83;291
45.1;292
45.11;293
45.22;294
50.42;295
51.16;296
51.78;297
52.73;298
53.48;299
53.61;300
54.17;301
54.5;302
55.84;303
55.94;304
56.94;305
57.3;306
57.71;307
57.88;308
57.94;309
60.0;310
63.25;311
65.2;312
70.64;313
72.48;314
73.04;315
73.87;316
79.12;317
79.31;318
81.95;319
82.99;320
84.79;321
97.19;322
99.11;323
102.05;324
105.74;325
114.04;326
114.36;327
114.95;328
117.43;329
117.67;330
117.99;331
120.18;332
127.64;333
141.67;334
142.84;335
142.92;336
145.38;337
146.96;338
149.52;339
152.84;340
156.02;341
159.11;342
159.19;343
159.39;344
164.63;345
167.5;346
168.01;347
173.97;348
180.03;349
181.17;350
181.91;351
183.14;352
188.45;353
192.5;354
207.24;355
209.59;356
216.71;357
219.47;358
219.62;359
227.03;360
234.01;361
237.99;362
256.45;363
260.26;364
262.14;365
265.23;366
265.67;367
276.05;368
280.61;369
281.5;370
287.54;371
294.83;372
296.76;373
304.43;374
324.07;375
325.08;376
326.22;377
349.29;378
356.51;379
365.54;380
366.27;381
379.8;382
382.23;383
384.56;384
395.16;385
407.8;386
412.91;387
439.22;388
459.27;389
480.4;390
482.34;391
487.6;392
514.87;393
527.87;394
580.76;395
597.12;396
