            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                  99 |        lns |       open(improved) |      18872 |     0.00 |       0.54 |       N.A. | 8 8 8 8 7 7 7 1 1 1 1 1 1 1 1 1 9 2 2 2 2 2 2 5 5 0 9 3 3 3 3 3 6 5 4 0 3 3 6 4 4 4 0 3 6 5 5 5 4 0 
                 100 |        lns |       open(improved) |      15395 |     0.00 |       0.31 |       N.A. | 4 4 4 7 7 7 7 3 3 3 1 1 1 1 1 6 6 6 6 9 5 8 8 8 2 8 8 8 9 9 9 2 2 2 8 5 5 5 0 2 8 8 5 0 2 2 8 5 0 0 
                 101 |        lns |       open(improved) |       9713 |     0.00 |       5.36 |       N.A. | 1 1 1 1 1 9 9 9 9 9 0 0 0 0 5 5 5 5 5 5 8 3 3 2 2 4 4 6 6 6 7 7 4 8 2 2 2 2 2 2 3 3 5 5 8 4 4 8 8 3 
                 102 |        lns |       open(improved) |       8070 |     0.01 |       0.92 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 3 5 5 5 5 0 7 7 4 4 8 9 9 0 0 1 7 7 9 9 8 8 1 4 4 1 0 9 4 7 0 5 5 1 0 
                 103 |        lns |       open(improved) |       6993 |     0.00 |       1.19 |       N.A. | 1 1 1 1 1 1 1 1 6 6 6 3 3 3 3 3 2 2 2 2 8 5 5 9 7 0 2 2 2 8 8 0 7 7 4 5 5 8 0 0 4 4 4 4 0 0 0 5 5 2 
                 104 |        lns |       open(improved) |       9464 |     0.00 |       2.77 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 9 9 9 6 6 6 6 6 3 3 5 5 7 7 7 4 4 4 4 4 1 1 8 8 8 1 1 1 1 3 3 3 3 5 7 7 7 3 3 
                 105 |        lns |       open(improved) |       9849 |     0.01 |       8.01 |       N.A. | 6 6 6 6 6 6 5 5 5 4 4 4 4 4 9 9 9 8 8 8 8 8 1 1 0 2 7 7 7 3 3 3 2 2 1 1 9 9 9 9 0 0 3 3 1 1 1 1 0 2 
                 106 |        lns |       open(improved) |      10416 |     0.01 |     297.78 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 9 9 9 9 9 1 1 1 3 3 3 3 3 4 4 4 4 2 2 2 2 2 1 1 3 0 0 0 0 3 3 3 3 2 2 1 4 
                 107 |        lns |       open(improved) |       8131 |     0.01 |       1.31 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 8 8 3 3 1 9 9 7 7 0 0 0 4 4 7 7 8 3 3 3 3 1 1 9 8 8 0 0 7 
                 108 |        lns |       open(improved) |       9128 |     0.00 |       2.60 |       N.A. | 4 4 4 4 4 4 4 2 2 2 2 2 0 0 0 3 6 6 6 6 6 8 8 8 8 7 7 7 5 1 1 1 1 9 9 9 9 8 8 7 7 3 3 9 5 5 7 7 8 1 
                 109 |        lns |       open(improved) |       9634 |     0.01 |       9.76 |       N.A. | 3 5 5 5 2 2 2 2 2 2 2 2 7 7 7 7 4 4 0 1 1 1 6 0 0 0 0 9 9 9 9 6 6 6 6 8 0 0 1 1 6 6 8 8 0 0 0 6 9 1 
                 110 |        lns |       open(improved) |       8034 |     0.00 |      32.03 |       N.A. | 7 7 7 7 0 0 0 0 2 2 2 2 2 2 6 6 6 5 5 5 3 4 4 8 8 8 8 8 1 1 1 3 3 3 1 1 5 5 5 6 6 6 6 4 9 9 1 1 3 4 
                 111 |        lns |       open(improved) |       9384 |     0.01 |     159.26 |       N.A. | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 8 8 4 4 6 6 6 0 0 0 0 0 4 4 5 5 3 3 3 3 8 8 4 4 9 9 6 6 6 5 
                 112 |        lns |       open(improved) |       7633 |     0.00 |       1.12 |       N.A. | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 3 3 2 0 4 7 7 7 2 2 0 0 4 4 4 8 8 3 3 3 2 2 2 2 3 3 0 0 1 
                 113 |        lns |       open(improved) |       8115 |     0.00 |       0.52 |       N.A. | 5 5 5 5 5 2 2 2 2 2 2 7 7 7 4 4 4 4 4 3 3 9 9 9 8 1 1 1 1 6 6 6 6 6 0 8 3 3 3 3 0 6 6 6 6 8 0 0 0 1 
                 114 |        lns |       open(improved) |       9043 |     0.00 |      91.82 |       N.A. | 3 3 3 3 3 5 5 5 5 5 2 2 2 1 1 1 1 1 1 8 0 0 0 7 7 7 0 0 0 0 4 7 7 7 7 4 9 9 7 7 7 4 4 6 8 8 0 0 7 9 
                 115 |        lns |       open(improved) |       9339 |     0.00 |     146.84 |       N.A. | 7 7 7 7 1 1 1 6 6 6 6 6 6 6 6 2 2 2 2 9 9 0 0 0 8 8 8 3 3 3 4 4 4 0 0 8 8 8 8 5 5 4 4 4 3 3 0 0 5 2 
                 116 |        lns |       open(improved) |       6672 |     0.00 |     173.65 |       N.A. | 2 2 2 2 2 3 3 3 3 3 3 3 0 0 7 7 7 6 9 5 5 8 4 9 9 8 6 5 1 4 9 5 5 5 1 1 1 8 6 0 0 0 0 4 9 4 4 8 5 1 
                 117 |        lns |       open(improved) |       8397 |     0.01 |      21.67 |       N.A. | 8 8 8 8 8 3 3 9 9 9 9 2 2 6 6 6 4 5 5 7 7 7 7 0 0 0 0 0 1 4 4 4 4 4 1 1 1 0 0 6 6 6 7 4 4 4 2 2 7 1 
                 118 |        lns |       open(improved) |       8171 |     0.00 |       0.92 |       N.A. | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 2 2 0 9 5 5 5 4 4 4 6 6 6 6 1 1 9 9 9 9 6 6 5 0 6 1 1 6 5 4 0 1 
                 119 |        lns |       open(improved) |       9155 |     0.00 |      14.74 |       N.A. | 8 8 8 8 8 8 4 4 4 1 1 1 1 3 3 3 3 3 3 2 2 5 9 9 9 6 6 0 0 5 5 2 2 2 7 6 6 6 6 9 9 5 5 5 3 2 5 5 3 0 
                 120 |        lns |       open(improved) |       9618 |     0.00 |      65.64 |       N.A. | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 121 |        lns |       open(improved) |       8315 |     0.00 |       1.85 |       N.A. | 9 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 1 1 6 6 6 6 6 4 4 4 5 5 5 2 2 8 8 1 1 7 7 7 8 8 8 1 1 2 2 0 1 1 1 
                 122 |        lns |       open(improved) |       7930 |     0.00 |       0.50 |       N.A. | 5 5 5 5 1 1 1 1 1 2 2 2 2 6 6 6 6 6 6 3 3 4 0 0 0 0 7 7 7 8 8 9 9 9 9 3 3 3 3 0 0 0 0 7 0 0 0 9 8 8 
                 123 |        lns |       open(improved) |       7737 |     0.01 |       2.16 |       N.A. | 0 0 0 0 0 0 0 0 0 4 4 4 4 3 3 3 7 7 7 7 2 2 1 6 6 6 6 8 8 2 2 2 2 5 5 5 1 9 9 2 2 2 1 5 5 3 8 9 1 1 
                 124 |        lns |       open(improved) |       8625 |     0.00 |       0.91 |       N.A. | 9 9 6 6 6 6 6 6 1 1 1 1 5 5 5 5 5 5 5 5 0 0 0 0 0 2 2 2 4 4 7 8 8 8 8 4 4 4 3 3 0 0 0 0 8 4 4 4 3 2 
                 125 |        lns |       open(improved) |       7705 |     0.00 |       1.85 |       N.A. | 4 4 4 4 4 0 0 0 1 1 1 1 1 8 8 8 8 2 2 2 7 3 3 3 3 3 5 5 7 7 5 5 6 6 6 6 9 9 9 9 3 5 7 6 6 2 2 3 9 0 
                 126 |        lns |       open(improved) |       8253 |     0.00 |       1.23 |       N.A. | 9 9 2 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 0 3 3 3 3 7 7 6 0 0 0 0 0 8 8 8 8 6 6 0 0 4 4 0 8 8 6 6 0 4 4 
                 127 |        lns |       open(improved) |       8833 |     0.01 |      92.14 |       N.A. | 7 7 7 5 5 5 5 5 5 5 5 5 9 9 6 6 6 6 6 0 4 4 1 1 3 3 3 3 0 6 6 9 9 9 2 2 1 1 4 4 0 0 1 1 1 2 4 4 0 0 
                 128 |        lns |       open(improved) |       7678 |     0.00 |       0.83 |       N.A. | 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 1 1 3 7 7 9 6 6 0 0 0 9 3 3 2 2 8 7 7 7 7 9 9 2 3 3 3 2 6 6 0 2 
                 129 |        lns |       open(improved) |       8455 |     0.00 |       0.53 |       N.A. | 9 9 9 7 7 7 7 7 7 7 7 7 4 4 4 4 4 8 8 8 8 2 2 1 1 1 1 6 5 5 0 3 3 2 2 2 0 3 6 6 6 3 3 6 5 0 0 2 2 6 
                 130 |        lns |       open(improved) |       8021 |     0.00 |       4.88 |       N.A. | 3 3 3 3 3 5 5 5 8 8 8 8 8 8 0 1 1 1 1 1 1 1 9 6 6 6 4 4 4 4 7 9 0 0 2 2 2 9 9 0 0 6 6 6 9 2 2 2 0 4 
                 131 |        lns |       open(improved) |       8106 |     0.00 |       2.13 |       N.A. | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 3 5 2 2 2 2 7 7 7 7 7 8 8 5 1 1 9 9 2 2 1 1 5 5 9 8 8 7 7 9 2 1 
                 132 |        lns |       open(improved) |       7311 |     0.00 |       2.39 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 3 3 7 7 4 1 1 1 4 4 4 4 4 9 9 9 7 7 3 3 0 0 4 4 1 
                 133 |        lns |       open(improved) |      10170 |     0.01 |      27.48 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 6 0 0 0 0 0 7 4 4 4 4 2 2 1 1 5 5 7 7 7 7 5 6 0 0 0 0 1 2 2 5 5 4 
                 134 |        lns |       open(improved) |       9544 |     0.00 |       4.86 |       N.A. | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 2 2 9 1 1 1 1 1 1 1 4 4 5 5 5 9 9 9 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 135 |        lns |       open(improved) |      10630 |     0.00 |       0.81 |       N.A. | 8 8 8 8 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 7 7 1 3 0 0 0 9 9 9 9 4 4 4 4 4 9 3 3 3 0 0 1 1 4 4 
                 136 |        lns |       open(improved) |       8188 |     0.00 |       6.89 |       N.A. | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 2 2 2 4 4 0 0 0 6 6 8 8 5 6 4 4 4 0 0 0 0 8 8 5 0 0 
                 137 |        lns |       open(improved) |       7989 |     0.00 |      95.24 |       N.A. | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 1 6 3 5 5 5 5 3 3 0 0 1 1 1 1 5 3 3 6 6 5 0 0 7 7 5 5 3 3 0 6 
                 138 |        lns |       open(improved) |       7871 |     0.00 |     239.29 |       N.A. | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 9 3 4 4 4 3 3 7 7 6 6 5 5 5 9 9 3 3 3 6 5 9 9 3 3 3 2 7 6 5 
                 139 |        lns |       open(improved) |       7922 |     0.00 |       1.83 |       N.A. | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 9 7 7 7 7 2 2 2 5 5 6 6 1 1 1 9 7 7 7 8 9 6 2 2 5 5 4 1 
                 140 |        lns |       open(improved) |       7999 |     0.00 |       0.47 |       N.A. | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 7 7 5 5 6 6 6 0 8 8 9 7 7 5 5 5 4 4 4 4 0 0 7 7 6 6 6 5 5 9 4 0 
                 141 |        lns |       open(improved) |       8117 |     0.00 |       3.84 |       N.A. | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 5 4 2 2 2 4 4 4 0 7 7 7 7 7 4 4 4 0 2 2 
                 142 |        lns |       open(improved) |       9135 |     0.00 |       2.11 |       N.A. | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 4 5 5 1 1 0 0 0 0 0 0 5 5 4 4 6 6 6 6 1 5 5 4 4 4 4 1 5 
                 143 |        lns |       open(improved) |       9462 |     0.00 |       0.92 |       N.A. | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 1 1 1 1 0 8 4 4 7 7 7 7 7 3 3 3 3 2 0 0 0 2 2 2 2 8 0 0 0 3 3 3 3 8 
                 144 |        lns |       open(improved) |       8822 |     0.01 |     151.56 |       N.A. | 0 0 0 0 3 3 3 3 3 3 4 4 4 4 4 9 9 9 9 8 7 2 1 1 1 1 8 5 6 6 2 2 2 2 2 8 8 8 8 6 6 6 7 5 5 2 2 2 1 5 
                 145 |        lns |       open(improved) |       8498 |     0.00 |       4.46 |       N.A. | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 3 2 6 6 5 5 7 7 1 1 2 2 2 2 2 7 7 6 5 1 1 3 
                 146 |        lns |       open(improved) |       9242 |     0.00 |       0.86 |       N.A. | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 8 4 4 9 9 9 9 5 5 0 0 0 0 1 1 1 1 6 6 6 5 5 5 2 2 0 0 0 0 0 6 5 1 
                 147 |        lns |       open(improved) |      10540 |     0.01 |       4.36 |       N.A. | 1 1 1 1 8 5 5 5 5 7 7 7 7 6 6 6 6 6 2 4 4 4 4 4 3 3 3 9 0 0 3 3 3 9 9 9 9 0 0 0 3 3 3 2 2 2 2 0 0 4 
                 148 |        lns |       open(improved) |       8392 |     0.00 |       0.15 |       N.A. | 1 1 1 1 1 1 4 4 4 4 3 3 3 3 3 3 7 7 7 7 6 6 6 6 6 0 0 9 9 9 9 8 5 5 5 0 9 9 8 6 0 9 8 6 2 2 2 0 0 0 
                 149 |        lns |       open(improved) |      12297 |     0.00 |       1.74 |       N.A. | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 1 1 1 1 7 7 7 0 0 0 0 3 3 3 4 4 4 4 4 0 0 3 3 3 7 
                 150 |        lns |       open(improved) |       7799 |     0.00 |       0.63 |       N.A. | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 9 5 8 8 4 4 5 5 6 6 6 8 8 8 8 9 2 2 3 3 6 6 6 9 9 9 5 4 3 8 
                 151 |        lns |       open(improved) |       8484 |     0.00 |       7.10 |       N.A. | 4 4 4 4 4 1 1 1 1 1 1 7 7 7 2 2 2 2 2 8 8 3 3 3 3 6 6 6 6 6 8 8 8 9 9 9 3 3 3 3 5 0 0 0 7 5 5 5 8 3 
                 152 |        lns |       open(improved) |       8694 |     0.01 |     109.10 |       N.A. | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 9 9 7 7 1 1 1 1 5 5 5 5 7 0 0 0 9 9 9 1 1 1 5 0 
                 153 |        lns |       open(improved) |       7400 |     0.00 |       1.84 |       N.A. | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 6 5 8 8 8 7 7 7 0 0 0 5 2 2 2 9 9 7 8 0 0 0 7 9 9 8 6 5 7 7 7 2 
                 154 |        lns |       open(improved) |       9247 |     0.00 |     298.37 |       N.A. | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 1 3 3 3 8 8 0 0 2 2 6 6 6 6 6 6 4 4 4 4 4 3 2 2 8 8 2 2 4 4 3 0 1 
                 155 |        lns |       open(improved) |       9678 |     0.00 |       1.59 |       N.A. | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 1 1 7 7 7 0 0 0 9 9 9 2 3 3 3 3 3 0 0 0 0 0 4 4 3 3 3 3 9 9 2 2 0 0 3 
                 156 |        lns |       open(improved) |       8514 |     0.00 |       9.12 |       N.A. | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 3 3 1 1 1 0 5 5 5 5 8 8 8 8 8 8 8 3 3 3 0 0 5 5 5 5 3 3 0 
                 157 |        lns |       open(improved) |       7939 |     0.00 |      15.72 |       N.A. | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 9 4 4 4 7 5 3 3 3 1 1 1 1 6 6 6 8 8 1 1 2 3 7 7 8 8 3 3 6 6 5 5 4 2 2 1 
                 158 |        lns |       open(improved) |       6659 |     0.01 |      56.87 |       N.A. | 5 5 5 5 5 5 5 8 3 3 3 3 3 3 6 6 6 6 0 0 1 9 7 7 8 8 8 2 2 4 4 4 0 0 9 1 4 4 0 8 8 9 9 2 2 2 1 0 0 1 
                 159 |        lns |       open(improved) |       9338 |     0.00 |       3.31 |       N.A. | 1 1 1 8 8 8 8 8 8 8 6 6 6 6 6 2 2 9 9 9 9 9 9 0 0 5 5 4 7 7 0 2 2 2 2 3 3 5 4 4 0 0 0 0 0 3 3 3 5 5 
                 160 |        lns |       open(improved) |       8586 |     0.00 |       2.18 |       N.A. | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 0 0 2 2 2 2 9 9 8 7 7 3 3 3 3 3 3 9 9 9 2 8 8 8 3 2 2 0 3 3 3 
                 161 |        lns |       open(improved) |       9834 |     0.00 |       2.95 |       N.A. | 4 4 4 4 4 3 3 6 6 6 0 1 1 1 1 1 1 1 9 8 8 8 5 5 5 2 0 0 0 0 0 2 2 2 5 5 5 5 7 7 8 8 9 9 2 2 7 7 5 0 
                 162 |        lns |       open(improved) |       9361 |     0.00 |     318.20 |       N.A. | 1 1 1 1 1 1 1 4 4 4 4 4 7 7 7 8 2 2 2 9 9 9 9 3 3 3 5 5 5 5 2 2 2 2 0 0 0 9 9 9 9 3 3 3 5 5 5 2 6 0 
                 163 |        lns |       open(improved) |       8241 |     0.00 |       1.10 |       N.A. | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 9 9 9 9 9 2 2 8 7 3 4 4 4 4 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 164 |        lns |       open(improved) |       7988 |     0.00 |       0.81 |       N.A. | 7 7 7 7 6 6 6 6 9 9 9 9 9 9 3 3 3 3 0 1 4 2 2 2 2 2 8 8 4 4 1 1 8 8 8 8 8 8 1 4 2 0 0 0 4 4 1 1 1 5 
                 165 |        lns |       open(improved) |       8921 |     0.00 |     592.46 |       N.A. | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 1 1 8 8 2 2 2 2 2 2 7 0 9 9 1 1 1 1 1 1 8 8 8 7 0 0 0 0 8 9 9 1 
                 166 |        lns |       open(improved) |       6439 |     0.01 |      13.70 |       N.A. | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 5 5 5 5 5 4 6 6 6 6 9 2 2 0 0 4 4 0 0 0 0 4 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 167 |        lns |       open(improved) |       8074 |     0.00 |      23.31 |       N.A. | 6 6 6 6 6 6 7 7 7 7 0 0 0 0 0 0 0 1 1 4 2 2 2 5 9 9 8 8 3 3 3 3 4 4 4 4 3 5 9 9 9 9 2 2 2 5 5 1 1 4 
                 168 |        lns |       open(improved) |       7052 |     0.00 |      40.40 |       N.A. | 3 3 3 3 3 3 3 6 6 6 6 6 4 9 9 9 9 9 1 7 2 2 8 1 1 7 7 0 0 5 5 5 2 2 2 2 6 6 7 2 2 2 8 5 0 7 7 1 1 1 
                 169 |        lns |       open(improved) |       8130 |     0.00 |      29.75 |       N.A. | 1 1 1 1 1 8 8 8 8 9 6 6 6 5 5 0 0 2 2 7 7 7 7 7 7 7 3 4 4 4 4 4 4 3 3 3 3 5 5 5 0 0 2 2 4 4 4 2 2 3 
                 170 |        lns |       open(improved) |       7748 |     0.00 |      67.65 |       N.A. | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 171 |        lns |       open(improved) |       9807 |     0.00 |       1.13 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 2 2 2 7 7 7 7 7 5 9 9 3 3 3 3 3 8 8 8 5 5 5 1 9 9 9 1 1 8 8 8 5 5 1 1 1 5 5 1 
                 172 |        lns |       open(improved) |       6907 |     0.00 |       1.68 |       N.A. | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 2 1 1 1 1 1 5 9 0 8 8 8 3 3 5 5 0 0 4 4 2 2 0 0 5 5 5 9 9 8 8 4 9 0 3 
                 173 |        lns |       open(improved) |       8705 |     0.00 |       0.33 |       N.A. | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 6 9 9 9 2 4 4 8 8 0 0 6 7 7 7 4 4 6 6 6 6 6 8 8 0 4 4 4 2 2 2 0 
                 174 |        lns |       open(improved) |       7290 |     0.00 |       2.09 |       N.A. | 4 4 4 8 8 8 8 3 3 3 3 3 6 6 6 6 6 5 5 5 1 1 0 0 0 0 9 9 9 5 5 7 7 1 2 2 0 0 0 0 5 5 1 1 1 3 2 2 5 0 
                 175 |        lns |       open(improved) |       8202 |     0.01 |      10.20 |       N.A. | 9 9 9 1 1 1 3 3 3 3 5 0 0 0 0 0 0 8 8 8 7 7 7 7 2 2 2 2 4 6 6 6 5 5 5 4 4 7 8 8 8 2 7 7 7 4 5 6 6 2 
                 176 |        lns |       open(improved) |       7638 |     0.01 |       7.79 |       N.A. | 9 9 9 9 9 0 0 0 0 0 0 1 1 1 2 2 2 8 8 8 7 6 3 5 5 5 4 4 3 3 7 7 7 7 5 5 3 6 6 5 3 3 3 7 5 5 1 4 8 8 
                 177 |        lns |       open(improved) |       7453 |     0.00 |       1.31 |       N.A. | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 9 8 8 4 4 4 4 4 4 4 3 6 6 1 1 9 9 9 8 8 8 6 6 6 2 2 3 
                 178 |        lns |       open(improved) |       6905 |     0.00 |       2.54 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 4 4 9 3 3 3 3 8 7 2 2 5 5 1 1 1 1 5 5 8 8 9 9 9 9 5 5 1 0 0 0 0 0 8 1 1 5 3 2 
                 179 |        lns |       open(improved) |       6524 |     0.00 |       1.04 |       N.A. | 1 1 1 1 1 1 1 7 7 7 7 7 3 3 2 2 2 2 2 2 4 4 5 5 5 5 5 0 6 8 0 0 0 0 0 4 6 9 6 6 0 1 1 5 3 2 2 0 4 4 
                 180 |        lns |       open(improved) |       7928 |     0.00 |       1.04 |       N.A. | 1 1 1 1 1 1 0 0 0 0 0 0 9 9 9 9 9 8 3 2 2 5 5 7 7 5 4 4 2 9 3 5 6 5 5 2 7 7 2 2 2 3 3 5 6 6 6 5 3 3 
                 181 |        lns |       open(improved) |       8389 |     0.00 |       4.90 |       N.A. | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 2 2 6 6 6 4 1 1 1 0 3 3 6 6 4 4 4 4 4 4 2 2 2 6 6 6 6 0 0 0 1 1 
                 182 |        lns |       open(improved) |       8952 |     0.01 |     457.40 |       N.A. | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 3 3 3 3 3 3 0 0 0 7 9 8 8 8 8 7 7 7 0 0 2 2 3 0 0 9 9 9 0 0 2 
                 183 |        lns |       open(improved) |       8634 |     0.00 |     142.71 |       N.A. | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 9 2 7 7 3 3 6 6 8 8 2 2 2 2 2 2 7 7 3 3 3 6 8 0 0 2 6 6 3 3 
                 184 |        lns |       open(improved) |       7547 |     0.00 |       1.00 |       N.A. | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 4 4 0 2 2 2 6 7 3 3 0 9 9 0 0 0 0 0 2 7 7 6 6 6 6 6 6 6 4 0 2 2 3 
                 185 |        lns |       open(improved) |       8079 |     0.00 |       0.38 |       N.A. | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 4 0 1 1 1 1 1 1 0 0 4 4 4 4 5 5 6 6 6 1 1 5 5 0 
                 186 |        lns |       open(improved) |       7375 |     0.00 |       1.30 |       N.A. | 9 9 9 9 9 7 7 0 0 0 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 3 8 8 6 6 6 4 4 4 3 3 3 5 8 8 8 6 6 4 3 3 2 0 8 1 
                 187 |        lns |       open(improved) |       9654 |     0.01 |      52.33 |       N.A. | 1 1 1 1 1 1 1 1 3 3 3 3 3 5 5 5 5 5 5 6 9 2 2 2 2 2 2 0 0 0 7 7 8 8 4 9 9 9 9 6 4 4 8 8 8 0 0 0 1 1 
                 188 |        lns |       open(improved) |       9230 |     0.00 |       2.12 |       N.A. | 4 4 6 6 6 6 6 6 6 6 0 0 0 0 0 0 0 3 3 5 5 9 2 2 8 8 7 7 9 9 9 5 5 8 8 3 3 1 1 9 9 9 1 1 5 5 2 2 3 1 
                 189 |        lns |       open(improved) |       7461 |     0.01 |       3.24 |       N.A. | 2 2 2 4 4 4 4 4 4 9 9 9 3 3 3 3 8 8 7 1 5 5 6 0 0 0 0 0 0 7 7 7 7 1 5 5 5 1 3 3 3 3 0 0 7 1 5 5 1 3 
                 190 |        lns |       open(improved) |       8517 |     0.01 |      41.59 |       N.A. | 3 3 3 3 3 0 0 0 0 6 6 6 6 6 6 2 2 2 2 8 4 4 4 9 9 1 1 5 5 2 2 8 8 5 5 5 4 4 7 7 7 8 8 8 9 2 1 5 5 4 
                 191 |        lns |       open(improved) |       8533 |     0.00 |      30.89 |       N.A. | 9 2 2 2 2 2 2 8 8 8 8 8 8 0 0 0 0 0 0 4 5 5 6 6 6 7 7 3 1 4 4 4 4 5 5 5 5 5 6 6 3 3 3 7 4 7 7 3 3 1 
                 192 |        lns |       open(improved) |       7745 |     0.01 |      49.80 |       N.A. | 7 7 7 7 7 0 0 0 0 0 8 8 8 8 8 9 9 9 3 5 5 2 2 2 4 4 4 4 1 6 6 6 6 6 3 3 1 1 1 2 2 2 3 5 5 5 5 2 2 1 
                 193 |        lns |       open(improved) |       8329 |     0.01 |     113.02 |       N.A. | 9 9 9 9 0 0 0 0 0 0 0 8 8 8 8 2 2 2 7 6 4 1 1 1 1 1 3 3 7 6 6 6 6 4 5 5 7 7 7 6 4 4 4 1 1 5 5 3 3 6 
                 194 |        lns |       open(improved) |       8087 |     0.00 |       1.16 |       N.A. | 0 0 0 0 0 5 5 7 7 7 7 2 2 2 2 2 9 9 9 9 9 8 8 8 2 6 3 3 3 3 8 8 8 4 4 4 4 1 6 6 8 8 1 1 6 3 8 4 1 3 
                 195 |        lns |       open(improved) |       7647 |     0.00 |       2.33 |       N.A. | 8 8 8 8 8 8 8 8 8 0 0 0 0 0 0 0 9 9 9 9 6 1 1 7 5 5 4 4 4 1 1 1 1 6 2 3 6 6 6 2 2 1 1 9 7 7 7 1 2 2 
                 196 |        lns |       open(improved) |       9147 |     0.00 |       0.91 |       N.A. | 5 5 5 5 5 7 7 7 1 1 1 1 1 1 0 0 0 0 0 0 6 6 6 6 6 2 8 8 8 9 2 2 2 3 3 8 8 8 9 9 9 2 2 3 3 3 6 6 2 2 
