            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                  99 |        lns |       open(improved) |      18872 |     0.00 |       0.64 |       N.A. | 8 8 8 8 7 7 7 1 1 1 1 1 1 1 1 1 9 2 2 2 2 2 2 5 5 0 9 3 3 3 3 3 6 5 4 0 3 3 6 4 4 4 0 3 6 5 5 5 4 0 
                 100 |        lns |       open(improved) |      15395 |     0.00 |       0.32 |       N.A. | 4 4 4 7 7 7 7 3 3 3 1 1 1 1 1 6 6 6 6 9 5 8 8 8 2 8 8 8 9 9 9 2 2 2 8 5 5 5 0 2 8 8 5 0 2 2 8 5 0 0 
                 101 |        lns |       open(improved) |       9774 |     0.00 |     183.60 |       N.A. | 1 1 1 1 1 9 9 9 9 9 0 0 0 0 5 5 5 5 5 5 3 3 3 2 2 8 4 6 7 7 4 6 6 8 2 2 2 4 4 5 5 2 2 2 8 3 3 8 8 4 
                 102 |        lns |       open(improved) |       8070 |     0.00 |       6.99 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 3 5 5 5 5 0 7 7 4 4 8 9 9 0 0 1 7 7 9 9 8 8 1 4 4 1 0 9 4 7 0 5 5 1 0 
                 103 |        lns |       open(improved) |       6993 |     0.00 |      25.44 |       N.A. | 1 1 1 1 1 1 1 1 6 6 6 3 3 3 3 3 2 2 2 2 8 5 5 9 7 0 2 2 2 8 8 0 7 7 4 5 5 8 0 0 4 4 4 4 0 0 0 5 5 2 
                 104 |        lns |       open(improved) |       9494 |     0.00 |     326.24 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 9 9 9 6 6 6 6 6 3 3 5 7 4 4 4 4 4 1 1 8 8 5 5 7 7 1 1 1 1 8 3 3 3 3 7 7 7 3 3 
                 105 |        lns |       open(improved) |       9881 |     0.01 |     341.07 |       N.A. | 6 6 6 6 6 6 5 5 5 4 4 4 4 4 8 8 1 9 9 9 9 9 9 9 2 0 7 7 7 3 3 3 1 1 1 2 2 8 8 8 0 0 0 1 3 3 2 1 1 1 
                 106 |        lns |       open(improved) |      10437 |     0.01 |     489.92 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 9 9 9 9 9 3 3 3 2 2 1 1 1 1 4 4 4 4 3 3 0 0 0 0 2 2 2 3 3 3 3 1 1 2 2 3 4 
                 107 |        lns |       open(improved) |       8164 |     0.00 |      46.08 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 5 5 5 5 5 9 9 9 9 8 8 8 3 3 1 0 0 0 7 7 7 3 3 3 3 4 4 2 2 1 1 9 7 8 8 0 0 7 
                 108 |        lns |       open(improved) |       9136 |     0.00 |     264.78 |       N.A. | 4 4 4 4 4 4 4 2 2 2 2 2 0 0 0 6 6 6 6 6 8 8 8 8 3 3 7 7 7 5 1 1 9 9 9 9 1 1 8 7 7 7 7 8 9 5 5 1 8 3 
                 109 |        lns |       open(improved) |       9605 |     0.01 |     381.02 |       N.A. | 3 5 5 5 2 2 2 2 2 2 2 2 1 4 4 7 7 7 7 8 0 0 6 9 9 9 0 0 1 1 1 6 6 6 0 0 0 6 6 6 6 8 8 0 0 1 1 9 9 0 
                 110 |        lns |       open(improved) |       8039 |     0.01 |      69.72 |       N.A. | 7 7 7 7 0 0 0 0 2 2 2 2 2 2 8 8 8 8 8 3 5 5 5 4 4 6 6 6 1 1 1 3 3 3 1 1 5 5 5 6 6 6 6 4 9 9 1 1 3 4 
                 111 |        lns |       open(improved) |       9414 |     0.00 |      29.51 |       N.A. | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 6 6 8 4 4 0 0 0 0 0 8 8 4 4 5 5 9 9 3 3 6 6 6 6 8 4 3 3 5 4 
                 112 |        lns |       open(improved) |       7633 |     0.00 |      31.68 |       N.A. | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 3 3 2 0 4 7 7 7 2 2 0 0 4 4 4 8 8 3 3 3 2 2 2 2 3 3 0 0 1 
                 113 |        lns |       open(improved) |       8127 |     0.00 |       0.72 |       N.A. | 5 5 5 5 5 2 2 2 2 2 2 4 4 4 4 4 3 3 3 3 3 3 9 8 7 7 7 1 1 6 6 6 6 1 0 8 1 9 6 6 6 6 6 0 9 8 0 0 0 1 
                 114 |        lns |       open(improved) |       9063 |     0.00 |       0.49 |       N.A. | 3 3 3 3 3 5 5 5 5 5 2 2 2 1 1 1 1 1 1 8 0 0 0 7 7 7 0 0 0 4 4 7 7 7 7 7 7 9 9 0 0 0 8 7 4 6 8 7 9 4 
                 115 |        lns |       open(improved) |       9380 |     0.00 |      11.62 |       N.A. | 7 7 7 7 1 1 1 6 6 6 6 6 6 6 6 8 8 8 8 8 8 0 0 0 9 9 3 3 4 4 2 2 2 2 0 0 5 3 3 4 4 4 4 5 5 2 0 0 8 3 
                 116 |        lns |       open(improved) |       6672 |     0.00 |     161.11 |       N.A. | 2 2 2 2 2 3 3 3 3 3 3 3 0 0 7 7 7 6 9 5 5 8 4 9 9 8 6 5 1 4 9 5 5 5 1 1 1 8 6 0 0 0 0 4 9 4 4 8 5 1 
                 117 |        lns |       open(improved) |       8395 |     0.01 |     154.24 |       N.A. | 8 8 8 8 8 3 3 9 9 9 9 0 0 0 0 6 6 6 4 5 5 7 7 7 7 7 1 2 2 4 4 4 4 4 1 1 1 0 0 0 6 6 6 4 4 4 2 2 7 1 
                 118 |        lns |       open(improved) |       8161 |     0.00 |     394.42 |       N.A. | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 2 2 5 9 4 4 4 0 5 5 5 1 6 6 6 6 6 6 6 9 9 0 1 1 1 9 9 6 5 4 0 1 
                 119 |        lns |       open(improved) |       9155 |     0.00 |      81.32 |       N.A. | 8 8 8 8 8 8 4 4 4 1 1 1 1 3 3 3 3 3 3 2 2 5 9 9 9 6 6 0 0 5 5 2 2 2 7 6 6 6 6 9 9 5 5 5 3 2 5 5 3 0 
                 120 |        lns |       open(improved) |       9618 |     0.00 |       0.99 |       N.A. | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 121 |        lns |       open(improved) |       8328 |     0.00 |      17.13 |       N.A. | 9 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 1 6 6 6 6 6 4 4 5 5 2 2 1 1 1 8 8 8 8 8 4 7 7 7 5 1 1 2 2 0 1 1 1 
                 122 |        lns |       open(improved) |       7930 |     0.00 |       0.66 |       N.A. | 5 5 5 5 1 1 1 1 1 2 2 2 2 6 6 6 6 6 6 3 3 4 0 0 0 0 7 7 7 8 8 9 9 9 9 3 3 3 3 0 0 0 0 7 0 0 0 9 8 8 
                 123 |        lns |       open(improved) |       7737 |     0.01 |     259.19 |       N.A. | 0 0 0 0 0 0 0 0 0 4 4 4 4 3 3 3 7 7 7 7 2 2 1 6 6 6 6 8 8 2 2 2 2 5 5 5 1 9 9 2 2 2 1 5 5 3 8 9 1 1 
                 124 |        lns |       open(improved) |       8625 |     0.00 |      69.53 |       N.A. | 9 9 6 6 6 6 6 6 1 1 1 1 5 5 5 5 5 5 5 5 0 0 0 0 0 2 2 2 4 4 7 8 8 8 8 4 4 4 3 3 0 0 0 0 8 4 4 4 3 2 
                 125 |        lns |       open(improved) |       7707 |     0.00 |     406.89 |       N.A. | 4 4 4 4 4 0 0 0 1 1 1 1 1 8 8 8 8 3 3 3 2 2 2 7 7 7 5 5 5 5 5 6 6 6 6 9 9 9 9 3 3 3 7 6 6 2 2 3 9 0 
                 126 |        lns |       open(improved) |       8253 |     0.00 |       1.10 |       N.A. | 9 9 2 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 0 3 3 3 3 7 7 6 0 0 0 0 0 8 8 8 8 6 6 0 0 4 4 0 8 8 6 6 0 4 4 
                 127 |        lns |       open(improved) |       8837 |     0.01 |     116.19 |       N.A. | 7 7 7 5 5 5 5 5 5 5 5 5 9 6 6 6 6 6 6 6 4 0 1 1 3 4 9 9 0 3 3 3 9 9 1 1 2 2 2 4 4 0 1 1 0 0 0 4 4 1 
                 128 |        lns |       open(improved) |       7641 |     0.00 |      45.61 |       N.A. | 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 1 1 3 7 7 9 6 0 0 0 0 9 3 2 6 8 3 7 7 2 2 3 7 7 9 9 2 2 6 6 3 3 
                 129 |        lns |       open(improved) |       8455 |     0.00 |      33.08 |       N.A. | 9 9 9 7 7 7 7 7 7 7 7 7 4 4 4 4 4 8 8 8 8 2 2 1 1 1 1 6 5 5 0 3 3 2 2 2 0 3 6 6 6 3 3 6 5 0 0 2 2 6 
                 130 |        lns |       open(improved) |       8050 |     0.00 |      56.40 |       N.A. | 3 3 3 3 3 8 8 8 8 8 8 5 5 5 4 4 4 4 6 0 1 1 1 1 9 9 1 1 1 7 6 6 0 0 2 2 2 9 9 0 0 6 6 6 9 2 2 2 0 4 
                 131 |        lns |       open(improved) |       8106 |     0.00 |       2.25 |       N.A. | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 3 5 2 2 2 2 7 7 7 7 7 8 8 5 1 1 9 9 2 2 1 1 5 5 9 8 8 7 7 9 2 1 
                 132 |        lns |       open(improved) |       7311 |     0.00 |      15.10 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 3 3 7 7 4 1 1 1 4 4 4 4 4 9 9 9 7 7 3 3 0 0 4 4 1 
                 133 |        lns |       open(improved) |      10179 |     0.01 |       7.96 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 0 0 0 0 0 7 2 6 4 4 4 4 4 1 2 5 5 7 7 7 7 5 6 0 0 0 0 1 1 2 5 5 2 
                 134 |        lns |       open(improved) |       9544 |     0.00 |     407.56 |       N.A. | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 2 2 9 1 1 1 1 1 1 1 4 4 5 5 5 9 9 9 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 135 |        lns |       open(improved) |      10633 |     0.00 |       2.91 |       N.A. | 8 8 8 8 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 7 7 7 7 7 7 7 9 9 1 0 0 0 3 3 3 4 4 4 4 4 9 9 9 3 0 0 1 1 4 4 
                 136 |        lns |       open(improved) |       8188 |     0.00 |      15.82 |       N.A. | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 2 2 2 4 4 0 0 0 6 6 8 8 5 6 4 4 4 0 0 0 0 8 8 5 0 0 
                 137 |        lns |       open(improved) |       8003 |     0.00 |     239.93 |       N.A. | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 1 6 3 5 5 7 7 3 3 5 5 0 0 0 5 5 3 3 1 1 1 1 6 6 0 5 5 3 3 0 6 
                 138 |        lns |       open(improved) |       7888 |     0.00 |      68.55 |       N.A. | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 3 3 4 4 9 9 9 7 7 6 6 5 4 3 3 5 5 5 6 3 3 9 9 3 3 3 2 7 6 5 
                 139 |        lns |       open(improved) |       7945 |     0.00 |       5.34 |       N.A. | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 7 2 2 2 7 7 7 5 5 1 9 9 6 6 1 1 7 7 7 8 9 6 2 2 5 5 4 1 
                 140 |        lns |       open(improved) |       7987 |     0.00 |      32.69 |       N.A. | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 7 7 5 5 6 6 6 9 8 8 0 0 7 7 5 5 5 4 4 4 4 7 7 6 6 0 0 5 5 9 6 4 
                 141 |        lns |       open(improved) |       8117 |     0.00 |      69.33 |       N.A. | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 5 4 2 2 2 4 4 4 0 7 7 7 7 7 4 4 4 0 2 2 
                 142 |        lns |       open(improved) |       9173 |     0.00 |       9.40 |       N.A. | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 4 1 5 5 6 6 6 6 0 0 5 5 4 4 1 1 0 0 0 0 5 5 4 4 4 4 1 5 
                 143 |        lns |       open(improved) |       9483 |     0.00 |     156.02 |       N.A. | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 1 1 1 8 0 0 4 4 7 7 7 7 7 3 3 3 3 2 2 2 2 2 0 0 0 0 8 8 0 3 3 3 3 1 
                 144 |        lns |       open(improved) |       8857 |     0.00 |      83.49 |       N.A. | 0 0 0 0 3 3 3 3 3 3 4 4 4 4 4 9 9 9 9 8 7 2 6 6 6 6 6 1 8 5 2 2 2 2 2 8 8 1 1 1 8 8 7 5 5 2 2 2 1 5 
                 145 |        lns |       open(improved) |       8494 |     0.00 |      21.94 |       N.A. | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 2 2 6 6 7 7 5 5 2 2 2 1 1 3 3 6 7 7 1 1 5 2 
                 146 |        lns |       open(improved) |       9254 |     0.00 |      57.72 |       N.A. | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 8 4 4 0 0 0 0 5 5 5 5 9 9 9 9 1 1 6 6 6 6 1 1 2 2 0 0 0 0 0 5 5 1 
                 147 |        lns |       open(improved) |      10546 |     0.01 |      13.81 |       N.A. | 1 1 1 1 8 5 5 5 5 7 7 7 7 2 4 4 4 4 4 6 6 6 6 6 3 3 9 0 0 3 3 3 3 9 9 9 9 0 0 0 3 3 3 2 2 2 2 0 0 4 
                 148 |        lns |       open(improved) |       8398 |     0.00 |       0.49 |       N.A. | 1 1 1 1 1 1 4 4 4 4 7 7 7 7 3 3 3 3 3 3 9 9 9 9 0 0 0 6 6 6 6 6 8 5 5 5 9 9 8 6 0 9 8 6 2 2 2 0 0 0 
                 149 |        lns |       open(improved) |      12331 |     0.01 |      42.39 |       N.A. | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 1 1 1 1 7 7 0 0 0 0 3 4 4 4 4 4 3 3 3 7 7 0 0 3 3 
                 150 |        lns |       open(improved) |       7824 |     0.00 |       2.50 |       N.A. | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 9 5 8 8 4 4 5 5 6 6 6 8 8 8 8 9 2 2 3 3 3 4 9 6 6 6 5 9 9 8 
                 151 |        lns |       open(improved) |       8506 |     0.00 |       0.82 |       N.A. | 4 4 4 4 4 1 1 1 1 1 1 7 7 7 2 2 2 2 2 8 8 3 3 3 3 6 6 6 6 6 8 8 8 9 9 9 0 0 0 3 5 5 7 3 3 3 3 8 5 5 
                 152 |        lns |       open(improved) |       8723 |     0.00 |      13.53 |       N.A. | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 9 7 7 7 1 1 1 1 5 5 5 0 0 9 9 9 9 1 1 5 5 0 0 1 
                 153 |        lns |       open(improved) |       7400 |     0.00 |      23.57 |       N.A. | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 6 5 8 8 8 7 7 7 0 0 0 5 2 2 2 9 9 7 8 0 0 0 7 9 9 8 6 5 7 7 7 2 
                 154 |        lns |       open(improved) |       9264 |     0.00 |      61.32 |       N.A. | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 8 0 0 3 3 6 6 6 6 6 6 2 2 2 1 4 3 3 8 4 4 4 4 8 8 2 2 2 4 4 3 0 1 
                 155 |        lns |       open(improved) |       9709 |     0.00 |       0.38 |       N.A. | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 1 1 3 2 0 0 0 0 9 9 9 9 7 7 7 3 3 3 3 3 4 0 0 0 0 0 3 3 3 3 9 2 2 4 0 
                 156 |        lns |       open(improved) |       8553 |     0.00 |      10.04 |       N.A. | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 1 3 3 8 8 8 0 1 1 5 5 5 5 5 8 8 8 8 3 3 3 3 0 0 5 5 5 3 0 
                 157 |        lns |       open(improved) |       7939 |     0.00 |     100.03 |       N.A. | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 9 4 4 4 7 5 3 3 3 1 1 1 1 6 6 6 8 8 1 1 2 3 7 7 8 8 3 3 6 6 5 5 4 2 2 1 
                 158 |        lns |       open(improved) |       6660 |     0.00 |     189.85 |       N.A. | 5 5 5 5 5 5 5 3 3 3 3 3 3 8 8 8 8 7 7 9 0 0 1 6 6 6 6 2 2 4 4 4 0 0 9 1 4 4 0 8 8 9 9 2 2 2 1 0 0 1 
                 159 |        lns |       open(improved) |       9338 |     0.00 |       2.67 |       N.A. | 1 1 1 8 8 8 8 8 8 8 6 6 6 6 6 2 2 9 9 9 9 9 9 0 0 5 5 4 7 7 0 2 2 2 2 3 3 5 4 4 0 0 0 0 0 3 3 3 5 5 
                 160 |        lns |       open(improved) |       8601 |     0.00 |      18.69 |       N.A. | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 0 0 2 2 2 2 9 9 8 7 7 3 3 9 9 9 3 3 3 3 2 8 8 8 3 2 2 0 3 3 3 
                 161 |        lns |       open(improved) |       9834 |     0.01 |     141.69 |       N.A. | 4 4 4 4 4 3 3 6 6 6 0 1 1 1 1 1 1 1 9 8 8 8 5 5 5 2 0 0 0 0 0 2 2 2 5 5 5 5 7 7 8 8 9 9 2 2 7 7 5 0 
                 162 |        lns |       open(improved) |       9391 |     0.00 |       6.66 |       N.A. | 1 1 1 1 1 1 1 4 4 4 4 4 7 7 7 8 2 2 2 2 3 5 5 9 9 9 9 9 9 9 3 3 3 0 0 5 5 2 2 2 2 0 0 5 5 5 6 9 3 3 
                 163 |        lns |       open(improved) |       8241 |     0.00 |       4.04 |       N.A. | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 9 9 9 9 9 2 2 8 7 3 4 4 4 4 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 164 |        lns |       open(improved) |       7996 |     0.00 |     422.10 |       N.A. | 7 7 7 7 6 6 6 6 3 3 3 3 9 9 9 9 9 9 1 4 2 2 2 2 2 8 8 1 1 4 4 0 8 8 8 8 8 8 1 4 2 0 0 0 4 4 1 1 1 5 
                 165 |        lns |       open(improved) |       8930 |     0.00 |      63.59 |       N.A. | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 1 1 8 2 2 2 2 2 2 1 1 1 1 7 0 9 9 8 8 8 8 8 7 0 1 1 0 0 0 9 9 1 
                 166 |        lns |       open(improved) |       6439 |     0.01 |      24.64 |       N.A. | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 5 5 5 5 5 4 6 6 6 6 9 2 2 0 0 4 4 0 0 0 0 4 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 167 |        lns |       open(improved) |       8074 |     0.01 |     198.97 |       N.A. | 6 6 6 6 6 6 7 7 7 7 0 0 0 0 0 0 0 1 1 4 2 2 2 5 9 9 8 8 3 3 3 3 4 4 4 4 3 5 9 9 9 9 2 2 2 5 5 1 1 4 
                 168 |        lns |       open(improved) |       7071 |     0.00 |       6.50 |       N.A. | 3 3 3 3 3 3 3 6 6 6 6 6 6 6 4 9 9 9 1 7 2 2 8 1 1 7 7 0 0 5 5 5 2 2 2 2 2 0 7 9 9 1 1 1 7 8 5 2 2 7 
                 169 |        lns |       open(improved) |       8130 |     0.00 |     105.49 |       N.A. | 1 1 1 1 1 8 8 8 8 9 6 6 6 5 5 0 0 2 2 7 7 7 7 7 7 7 3 4 4 4 4 4 4 3 3 3 3 5 5 5 0 0 2 2 4 4 4 2 2 3 
                 170 |        lns |       open(improved) |       7748 |     0.00 |     108.71 |       N.A. | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 171 |        lns |       open(improved) |       9818 |     0.00 |      26.47 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 2 2 2 7 7 7 7 7 5 9 3 3 3 3 9 9 8 8 8 5 5 5 1 1 1 8 8 8 3 9 9 5 5 1 1 1 5 5 1 
                 172 |        lns |       open(improved) |       6907 |     0.00 |     111.66 |       N.A. | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 2 1 1 1 1 1 5 9 0 8 8 8 3 3 5 5 0 0 4 4 2 2 0 0 5 5 5 9 9 8 8 4 9 0 3 
                 173 |        lns |       open(improved) |       8705 |     0.00 |       1.51 |       N.A. | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 6 9 9 9 2 4 4 8 8 0 0 6 7 7 7 4 4 6 6 6 6 6 8 8 0 4 4 4 2 2 2 0 
                 174 |        lns |       open(improved) |       7300 |     0.00 |      43.76 |       N.A. | 4 4 4 8 8 8 8 9 9 9 3 3 3 3 3 1 1 0 5 5 5 6 6 6 6 6 0 0 0 5 5 7 7 1 2 2 0 0 0 0 5 5 1 1 1 3 2 2 5 0 
                 175 |        lns |       open(improved) |       8202 |     0.00 |       7.29 |       N.A. | 9 9 9 1 1 1 3 3 3 3 5 0 0 0 0 0 0 8 8 8 7 7 7 7 2 2 2 2 4 6 6 6 5 5 5 4 4 7 8 8 8 2 7 7 7 4 5 6 6 2 
                 176 |        lns |       open(improved) |       7604 |     0.00 |       2.10 |       N.A. | 9 9 9 9 9 0 0 0 0 0 0 1 1 1 2 2 2 8 8 8 7 6 3 5 5 5 4 3 3 3 7 7 7 7 6 5 5 5 4 4 3 3 3 7 5 5 6 1 8 8 
                 177 |        lns |       open(improved) |       7462 |     0.00 |     582.42 |       N.A. | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 4 4 4 4 4 4 4 8 3 9 9 8 6 6 1 1 9 9 8 8 8 6 6 6 2 2 3 
                 178 |        lns |       open(improved) |       6905 |     0.00 |       6.74 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 4 4 9 3 3 3 3 8 7 2 2 5 5 1 1 1 1 5 5 8 8 9 9 9 9 5 5 1 0 0 0 0 0 8 1 1 5 3 2 
                 179 |        lns |       open(improved) |       6524 |     0.00 |       0.62 |       N.A. | 1 1 1 1 1 1 1 7 7 7 7 7 3 3 2 2 2 2 2 2 4 4 5 5 5 5 5 0 6 8 0 0 0 0 0 4 6 9 6 6 0 1 1 5 3 2 2 0 4 4 
                 180 |        lns |       open(improved) |       7928 |     0.00 |     120.01 |       N.A. | 1 1 1 1 1 1 0 0 0 0 0 0 9 9 9 9 9 8 2 2 3 5 5 7 7 5 5 4 4 2 2 3 6 5 5 7 7 2 2 2 9 3 3 5 6 6 6 5 3 3 
                 181 |        lns |       open(improved) |       8439 |     0.00 |      35.61 |       N.A. | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 2 6 4 1 1 1 3 6 6 6 6 0 0 4 4 4 4 4 4 2 2 2 2 6 6 6 6 3 1 1 0 0 
                 182 |        lns |       open(improved) |       8963 |     0.01 |     425.15 |       N.A. | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 3 3 3 3 3 0 7 8 8 8 8 9 0 0 3 3 7 7 7 0 0 2 2 0 0 9 9 9 0 0 2 
                 183 |        lns |       open(improved) |       8634 |     0.00 |      26.10 |       N.A. | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 9 2 7 7 3 3 6 6 8 8 2 2 2 2 2 2 7 7 3 3 3 6 8 0 0 2 6 6 3 3 
                 184 |        lns |       open(improved) |       7558 |     0.00 |       4.13 |       N.A. | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 9 9 0 2 2 2 6 7 3 3 0 0 4 4 4 0 0 0 2 7 7 6 6 6 6 6 0 0 6 6 2 2 3 
                 185 |        lns |       open(improved) |       8091 |     0.00 |      48.57 |       N.A. | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 0 1 1 4 4 4 0 0 1 1 1 1 4 4 5 5 6 6 6 1 1 5 5 0 
                 186 |        lns |       open(improved) |       7375 |     0.00 |       4.39 |       N.A. | 9 9 9 9 9 0 0 0 7 7 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 3 8 8 6 6 6 4 4 4 3 3 3 5 8 8 8 6 6 4 3 3 2 0 8 1 
                 187 |        lns |       open(improved) |       9654 |     0.00 |     535.74 |       N.A. | 1 1 1 1 1 1 1 1 1 1 3 3 3 3 5 5 5 5 5 5 9 6 2 2 2 2 2 0 0 0 4 8 8 7 7 9 9 9 9 6 4 4 8 8 8 0 0 0 3 2 
                 188 |        lns |       open(improved) |       9261 |     0.00 |       1.41 |       N.A. | 4 4 6 6 6 6 6 6 6 6 0 0 0 0 0 0 0 3 2 2 9 5 5 5 5 8 8 3 7 7 9 9 9 9 9 8 8 1 1 3 3 3 1 1 5 9 2 2 1 5 
                 189 |        lns |       open(improved) |       7528 |     0.01 |      19.51 |       N.A. | 2 2 2 6 4 4 4 4 4 4 9 9 9 8 8 7 1 5 5 3 3 3 3 3 3 0 0 0 0 0 7 7 7 1 5 5 5 0 7 1 0 0 3 3 3 1 5 7 1 5 
                 190 |        lns |       open(improved) |       8504 |     0.00 |     123.89 |       N.A. | 3 3 3 3 3 0 0 0 0 6 6 6 6 6 6 2 2 2 2 2 8 4 4 9 9 1 1 5 5 4 4 8 8 5 5 5 7 7 7 2 2 8 8 4 9 8 1 5 5 4 
                 191 |        lns |       open(improved) |       8548 |     0.00 |      64.39 |       N.A. | 9 2 2 2 2 2 2 8 8 8 8 8 8 0 0 0 0 0 0 4 5 5 6 6 6 7 7 3 1 4 4 4 4 5 5 5 3 3 3 6 6 4 7 5 5 7 7 3 3 1 
                 192 |        lns |       open(improved) |       7790 |     0.00 |       6.15 |       N.A. | 7 7 7 7 7 0 0 0 0 0 8 8 8 4 4 4 4 9 9 9 3 5 2 2 6 6 6 6 6 1 5 2 8 8 3 3 1 1 1 2 2 5 5 5 5 2 2 2 3 1 
                 193 |        lns |       open(improved) |       8342 |     0.01 |     109.58 |       N.A. | 9 9 9 9 0 0 0 0 0 0 0 8 8 8 8 2 2 2 7 6 4 1 1 1 1 1 3 5 5 7 6 6 6 4 4 3 7 7 7 6 6 1 1 4 4 5 5 3 3 6 
                 194 |        lns |       open(improved) |       8087 |     0.00 |      44.95 |       N.A. | 0 0 0 0 0 5 5 7 7 7 7 2 2 2 2 2 9 9 9 9 9 8 8 8 2 6 3 3 3 3 8 8 8 4 4 4 4 1 6 6 8 8 1 1 6 3 8 4 1 3 
                 195 |        lns |       open(improved) |       7647 |     0.00 |     595.37 |       N.A. | 8 8 8 8 8 8 8 8 8 0 0 0 0 0 0 0 9 9 9 9 6 1 1 7 5 5 4 4 4 1 1 1 1 6 2 3 6 6 6 2 2 1 1 9 7 7 7 1 2 2 
                 196 |        lns |       open(improved) |       9161 |     0.00 |     262.74 |       N.A. | 5 5 5 5 5 7 7 7 1 1 1 1 1 1 0 0 0 0 0 0 6 6 6 6 2 8 8 8 8 9 2 2 2 3 3 3 3 8 8 9 9 9 2 6 6 6 2 2 2 3 
